PassengerId,Passenger_No,Passenger_group,HomePlanet,CryoSleep,Cabin,Cabin_Deck,Cabin_Side,Cabin_DS,Destination,Age,Age_Catg,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Total_Expenses,Name,Transported
0997_01,01,0997,Mars,False,F/186/S,F,S,FS,TRAPPIST-1e,27.0,21-40,False,253.0,0.0,880.0,22.0,2.0,277.0,Berios Shpie,False
0998_01,01,0998,Europa,False,C/37/P,C,P,CP,TRAPPIST-1e,56.0,41-60,False,0.0,7447.0,0.0,253.0,35.0,288.0,Muonin Suptibler,True
1000_01,01,1000,Mars,False,D/39/P,D,P,DP,TRAPPIST-1e,18.0,0-20,False,885.0,0.0,32.0,0.0,0.0,885.0,Alus Harte,False
1001_01,01,1001,Earth,True,G/154/S,G,S,GS,TRAPPIST-1e,15.0,0-20,False,0.0,0.0,0.0,0.0,0.0,0.0,Nadie Llonovancis,False
1002_01,01,1002,Mars,False,F/187/S,F,S,FS,55 Cancri e,3.0,0-20,False,0.0,0.0,0.0,0.0,0.0,0.0,Caish Leste,True
1002_02,02,1002,Mars,False,F/187/S,F,S,FS,TRAPPIST-1e,42.0,41-60,False,1050.0,0.0,715.0,0.0,3.0,1053.0,Bun Leste,False
1002_03,03,1002,Mars,True,F/187/S,F,S,FS,TRAPPIST-1e,1.0,0-20,False,0.0,0.0,0.0,0.0,0.0,0.0,Spuffs Leste,True
1004_01,01,1004,Europa,True,A/11/S,A,S,AS,55 Cancri e,56.0,41-60,False,0.0,0.0,0.0,0.0,0.0,0.0,Aldun Wassird,True
1005_01,01,1005,Earth,False,G/156/S,G,S,GS,TRAPPIST-1e,20.0,0-20,False,0.0,0.0,4.0,9.0,773.0,782.0,Coreee Juartis,False
1006_01,01,1006,Earth,False,E/74/S,E,S,ES,TRAPPIST-1e,21.0,21-40,False,0.0,0.0,0.0,0.0,791.0,791.0,Velyne Summington,False
1006_02,02,1006,Earth,True,E/74/S,E,S,ES,TRAPPIST-1e,5.0,0-20,False,0.0,0.0,0.0,0.0,0.0,0.0,Stany Summington,True
1006_03,03,1006,Earth,False,G/160/P,G,P,GP,TRAPPIST-1e,12.0,0-20,False,0.0,0.0,0.0,0.0,0.0,0.0,Stenny Summington,True
1008_01,01,1008,Europa,True,C/39/S,C,S,CS,55 Cancri e,39.0,21-40,False,0.0,0.0,0.0,0.0,0.0,0.0,Wasatz Spistory,True
1008_02,02,1008,Europa,True,C/39/S,C,S,CS,TRAPPIST-1e,60.0,41-60,False,0.0,0.0,0.0,0.0,0.0,0.0,Wimpha Spistory,True
1011_01,01,1011,Earth,False,G/160/P,G,P,GP,TRAPPIST-1e,31.0,21-40,False,1633.0,4.0,49.0,6.0,0.0,1639.0,Camie Prinson,False
1011_02,02,1011,Earth,True,G/148/P,G,P,GP,TRAPPIST-1e,58.0,41-60,False,0.0,0.0,0.0,0.0,0.0,0.0,Kaye Prinson,False
1012_01,01,1012,Earth,True,G/149/P,G,P,GP,TRAPPIST-1e,19.0,0-20,False,0.0,0.0,0.0,0.0,0.0,0.0,Valey Hubbarton,True
1013_01,01,1013,Earth,True,G/158/S,G,S,GS,TRAPPIST-1e,29.0,21-40,False,0.0,0.0,0.0,0.0,0.0,0.0,Weslie Farleyatton,False
1014_01,01,1014,Mars,True,F/207/P,F,P,FP,TRAPPIST-1e,19.0,0-20,False,0.0,0.0,0.0,0.0,0.0,0.0,Ranuts Frasp,True
1015_01,01,1015,Earth,False,F/189/S,F,S,FS,TRAPPIST-1e,44.0,41-60,False,0.0,131.0,267.0,554.0,0.0,554.0,Wilmay Antoshipson,False
1017_01,01,1017,Earth,False,F/190/S,F,S,FS,TRAPPIST-1e,20.0,0-20,False,0.0,15.0,122.0,1125.0,0.0,1125.0,Joya Blanglison,False
1018_01,01,1018,Earth,True,G/150/P,G,P,GP,TRAPPIST-1e,18.0,0-20,False,0.0,0.0,0.0,0.0,0.0,0.0,Elaney Webstephrey,True
1019_01,01,1019,Earth,False,F/191/S,F,S,FS,TRAPPIST-1e,36.0,21-40,False,1.0,1410.0,0.0,1.0,0.0,2.0,Melia Wilderssen,True
1020_01,01,1020,Mars,True,F/208/P,F,P,FP,TRAPPIST-1e,25.0,21-40,False,0.0,0.0,0.0,0.0,0.0,0.0,Appers Wala,True
1022_01,01,1022,Earth,False,G/160/P,G,P,GP,TRAPPIST-1e,15.0,0-20,False,48.0,6.0,0.0,954.0,0.0,1002.0,Melvia Blanglison,False
1024_01,01,1024,Earth,False,F/209/P,F,P,FP,55 Cancri e,18.0,0-20,False,187.0,12.0,0.0,1277.0,0.0,1464.0,Verly Chavezalez,False
1024_02,02,1024,Earth,True,G/152/P,G,P,GP,TRAPPIST-1e,0.0,0-20,False,0.0,0.0,0.0,0.0,0.0,0.0,Myrace Nichaner,True
1024_03,03,1024,Earth,False,G/152/P,G,P,GP,55 Cancri e,54.0,41-60,False,0.0,5.0,0.0,594.0,209.0,803.0,Bellee Chavezalez,False
1024_04,04,1024,Earth,False,G/152/P,G,P,GP,55 Cancri e,0.0,0-20,False,0.0,0.0,0.0,0.0,0.0,0.0,Bethew Chavezalez,False
1025_01,01,1025,Earth,False,F/210/P,F,P,FP,TRAPPIST-1e,20.0,0-20,False,759.0,0.0,106.0,202.0,0.0,961.0,Chrisa Harverez,False
1026_01,01,1026,Earth,True,G/159/S,G,S,GS,TRAPPIST-1e,21.0,21-40,False,0.0,0.0,0.0,0.0,0.0,0.0,Lilace Leetersoney,False
1027_01,01,1027,Mars,False,F/211/P,F,P,FP,TRAPPIST-1e,8.0,0-20,False,0.0,0.0,0.0,0.0,0.0,0.0,Cort Dal,True
1027_02,02,1027,Mars,False,F/211/P,F,P,FP,TRAPPIST-1e,46.0,41-60,False,1454.0,0.0,81.0,38.0,0.0,1492.0,Anamse Dal,False
1027_03,03,1027,Mars,False,F/211/P,F,P,FP,TRAPPIST-1e,31.0,21-40,False,231.0,0.0,0.0,279.0,9.0,519.0,Basps Dal,False
1027_04,04,1027,Mars,False,F/211/P,F,P,FP,55 Cancri e,3.0,0-20,False,0.0,0.0,0.0,0.0,0.0,0.0,Trine Dal,True
1029_01,01,1029,Mars,True,F/212/P,F,P,FP,TRAPPIST-1e,30.0,21-40,False,0.0,0.0,0.0,0.0,0.0,0.0,Crowk Racke,True
1030_01,01,1030,Earth,False,F/213/P,F,P,FP,TRAPPIST-1e,23.0,21-40,False,1081.0,0.0,0.0,0.0,7.0,1088.0,Jorgie Farleyatton,False
1031_01,01,1031,Earth,False,F/194/S,F,S,FS,TRAPPIST-1e,14.0,0-20,False,756.0,84.0,0.0,8.0,99.0,863.0,Warry Leonzaley,False
1032_01,01,1032,Earth,True,G/153/P,G,P,GP,PSO J318.5-22,25.0,21-40,False,0.0,0.0,0.0,0.0,0.0,0.0,Aude Garzaley,False
1033_01,01,1033,Earth,True,G/154/P,G,P,GP,TRAPPIST-1e,61.0,60+,False,0.0,0.0,0.0,0.0,0.0,0.0,Ericky Gonzaley,True
1034_01,01,1034,Earth,False,G/155/P,G,P,GP,TRAPPIST-1e,31.0,21-40,False,0.0,0.0,0.0,675.0,213.0,888.0,Aliedy Cleman,False
1035_01,01,1035,Mars,False,F/214/P,F,P,FP,55 Cancri e,13.0,0-20,False,4.0,0.0,1973.0,0.0,39.0,43.0,Nutz Bra,True
1036_01,01,1036,Earth,True,G/161/S,G,S,GS,PSO J318.5-22,24.0,21-40,False,0.0,0.0,0.0,0.0,0.0,0.0,Laude Georgasey,True
1038_01,01,1038,Earth,False,G/163/S,G,S,GS,TRAPPIST-1e,47.0,41-60,False,0.0,306.0,84.0,499.0,0.0,499.0,Naomie Knoxonway,False
1040_01,01,1040,Earth,False,G/164/S,G,S,GS,PSO J318.5-22,15.0,0-20,False,521.0,162.0,62.0,5.0,0.0,526.0,Clard Mcbritts,True
1041_01,01,1041,Europa,True,G/160/P,G,P,GP,TRAPPIST-1e,46.0,41-60,False,0.0,0.0,0.0,0.0,0.0,0.0,Algrafi Heedry,True
1043_01,01,1043,Earth,False,F/215/P,F,P,FP,TRAPPIST-1e,49.0,41-60,False,0.0,0.0,1526.0,960.0,0.0,960.0,Gwenda Talls,False
1045_01,01,1045,Europa,False,C/38/P,C,P,CP,TRAPPIST-1e,37.0,21-40,False,0.0,0.0,0.0,0.0,0.0,0.0,Halsham Unteckery,False
1045_02,02,1045,Europa,False,C/38/P,C,P,CP,TRAPPIST-1e,44.0,41-60,False,0.0,2349.0,7.0,815.0,10896.0,11711.0,Shail Unteckery,False
1046_01,01,1046,Earth,False,F/196/S,F,S,FS,TRAPPIST-1e,16.0,0-20,False,507.0,0.0,0.0,0.0,0.0,507.0,Wena Beachez,False
1047_01,01,1047,Earth,True,G/156/P,G,P,GP,TRAPPIST-1e,58.0,41-60,False,0.0,0.0,0.0,0.0,0.0,0.0,,True
1048_01,01,1048,Earth,False,F/216/P,F,P,FP,TRAPPIST-1e,20.0,0-20,False,0.0,537.0,612.0,3.0,0.0,3.0,Deany Mcdon,True
1049_01,01,1049,Mars,True,F/217/P,F,P,FP,55 Cancri e,36.0,21-40,False,0.0,0.0,0.0,0.0,0.0,0.0,Ockies Prie,True
1049_02,02,1049,Mars,True,F/217/P,F,P,FP,TRAPPIST-1e,31.0,21-40,False,0.0,0.0,0.0,0.0,0.0,0.0,Yakers Prie,True
1051_01,01,1051,Earth,False,F/197/S,F,S,FS,TRAPPIST-1e,21.0,21-40,False,2.0,447.0,81.0,74.0,0.0,76.0,Frandy Warrison,False
1052_01,01,1052,Earth,False,F/198/S,F,S,FS,55 Cancri e,22.0,21-40,False,0.0,0.0,21.0,0.0,0.0,0.0,Leenny Gallard,False
1053_01,01,1053,Earth,False,F/199/S,F,S,FS,PSO J318.5-22,27.0,21-40,False,182.0,0.0,0.0,0.0,376.0,558.0,Rald Colleruces,False
1054_01,01,1054,Earth,False,F/200/S,F,S,FS,TRAPPIST-1e,58.0,41-60,False,0.0,0.0,828.0,0.0,96.0,96.0,Blanie Valexandez,True
1056_01,01,1056,Earth,True,F/218/P,F,P,FP,TRAPPIST-1e,38.0,21-40,False,0.0,0.0,0.0,0.0,0.0,0.0,Cineys Ble,True
1056_02,02,1056,Mars,True,F/218/P,F,P,FP,55 Cancri e,30.0,21-40,False,0.0,0.0,0.0,0.0,0.0,0.0,Otlios Ble,True
1057_01,01,1057,Europa,True,C/39/P,C,P,CP,55 Cancri e,20.0,0-20,False,0.0,0.0,0.0,0.0,0.0,0.0,Cherkar Braned,True
1058_01,01,1058,Earth,False,F/201/S,F,S,FS,TRAPPIST-1e,19.0,0-20,False,0.0,0.0,27.0,53.0,677.0,730.0,Keithy Ingston,False
1060_01,01,1060,Earth,False,G/166/S,G,S,GS,TRAPPIST-1e,57.0,41-60,False,0.0,20.0,157.0,21.0,689.0,710.0,Willip Clayson,False
1062_01,01,1062,Earth,False,F/219/P,F,P,FP,TRAPPIST-1e,26.0,21-40,False,0.0,773.0,48.0,0.0,149.0,149.0,Erina Wolffy,False
1063_01,01,1063,Earth,False,B/38/P,B,P,BP,TRAPPIST-1e,38.0,21-40,False,0.0,3262.0,0.0,295.0,1374.0,1669.0,Markar Ingwhed,True
1063_02,02,1063,Europa,True,B/38/P,B,P,BP,TRAPPIST-1e,15.0,0-20,False,0.0,0.0,0.0,0.0,0.0,0.0,Aldebah Ingwhed,True
1065_01,01,1065,Mars,True,F/202/S,F,S,FS,TRAPPIST-1e,27.0,21-40,False,0.0,0.0,0.0,0.0,0.0,0.0,Chios Jaf,True
1066_01,01,1066,Mars,True,F/220/P,F,P,FP,TRAPPIST-1e,35.0,21-40,False,0.0,0.0,0.0,0.0,0.0,0.0,Weres Staf,True
1068_01,01,1068,Earth,True,G/167/S,G,S,GS,PSO J318.5-22,38.0,21-40,False,0.0,0.0,0.0,0.0,0.0,0.0,Kayd Pughanders,False
1071_01,01,1071,Earth,False,T/0/P,T,P,TP,TRAPPIST-1e,35.0,21-40,False,415.0,1328.0,0.0,14.0,60.0,489.0,Alraida Dingauge,False
1075_01,01,1075,Europa,True,B/41/S,B,S,BS,TRAPPIST-1e,14.0,0-20,False,0.0,0.0,0.0,0.0,0.0,0.0,Teron Objeciane,True
1075_02,02,1075,Europa,True,B/41/S,B,S,BS,TRAPPIST-1e,27.0,21-40,False,0.0,0.0,0.0,0.0,0.0,0.0,Duhra Objeciane,True
1076_01,01,1076,Earth,True,G/161/P,G,P,GP,TRAPPIST-1e,25.0,21-40,False,0.0,0.0,0.0,0.0,0.0,0.0,Raque Scheron,False
1077_01,01,1077,Earth,False,G/162/P,G,P,GP,TRAPPIST-1e,37.0,21-40,False,0.0,113.0,0.0,283.0,455.0,738.0,Dorene Bardinard,False
1078_01,01,1078,Earth,False,E/60/P,E,P,EP,55 Cancri e,25.0,21-40,False,79.0,709.0,0.0,0.0,0.0,79.0,Hellia Ewins,False
1079_01,01,1079,Earth,False,G/163/P,G,P,GP,55 Cancri e,41.0,41-60,False,638.0,0.0,133.0,0.0,0.0,638.0,Helean Traverdy,False
1080_01,01,1080,Mars,False,F/204/S,F,S,FS,TRAPPIST-1e,50.0,41-60,False,202.0,0.0,1108.0,0.0,0.0,202.0,Ret Parte,False
1082_01,01,1082,Mars,False,F/205/S,F,S,FS,TRAPPIST-1e,33.0,21-40,False,694.0,0.0,60.0,564.0,0.0,1258.0,Grake Traie,False
1083_01,01,1083,Mars,True,F/206/S,F,S,FS,TRAPPIST-1e,27.0,21-40,False,0.0,0.0,0.0,0.0,0.0,0.0,Ste Sfin,True
1083_02,02,1083,Mars,True,F/206/S,F,S,FS,TRAPPIST-1e,23.0,21-40,False,0.0,0.0,0.0,0.0,0.0,0.0,Pars Sfin,True
1083_03,03,1083,Mars,False,F/206/S,F,S,FS,TRAPPIST-1e,18.0,0-20,False,556.0,0.0,0.0,852.0,6.0,1414.0,Hion Sfin,True
1084_01,01,1084,Earth,False,F/207/S,F,S,FS,TRAPPIST-1e,31.0,21-40,False,0.0,1.0,0.0,16.0,843.0,859.0,Kylen Holcompson,False
1085_01,01,1085,Earth,False,G/165/P,G,P,GP,TRAPPIST-1e,54.0,41-60,False,0.0,0.0,0.0,0.0,0.0,0.0,Troyce Wagnerray,False
1086_01,01,1086,Earth,True,G/166/P,G,P,GP,TRAPPIST-1e,0.0,0-20,False,0.0,0.0,0.0,0.0,0.0,0.0,Hellia Carpennels,True
1086_02,02,1086,Earth,False,G/166/P,G,P,GP,TRAPPIST-1e,11.0,0-20,False,0.0,0.0,0.0,0.0,0.0,0.0,Nancey Willangsey,False
1086_03,03,1086,Earth,True,G/166/P,G,P,GP,TRAPPIST-1e,4.0,0-20,False,0.0,0.0,0.0,0.0,0.0,0.0,Fany Willangsey,False
1086_04,04,1086,Earth,False,E/61/P,E,P,EP,TRAPPIST-1e,19.0,0-20,False,0.0,0.0,0.0,641.0,0.0,641.0,Almary Willangsey,True
1086_05,05,1086,Earth,False,G/166/P,G,P,GP,TRAPPIST-1e,7.0,0-20,False,0.0,0.0,0.0,0.0,0.0,0.0,Elly Willangsey,True
1088_01,01,1088,Earth,True,G/169/S,G,S,GS,PSO J318.5-22,20.0,0-20,False,0.0,0.0,0.0,0.0,0.0,0.0,Kayd Pottney,False
1089_01,01,1089,Earth,True,D/41/P,D,P,DP,55 Cancri e,33.0,21-40,False,0.0,0.0,0.0,0.0,0.0,0.0,Sheleon Pronfraked,True
1089_02,02,1089,Europa,False,D/41/P,D,P,DP,TRAPPIST-1e,26.0,21-40,False,0.0,565.0,1.0,677.0,794.0,1471.0,Gacrab Pronfraked,False
1091_01,01,1091,Mars,True,F/223/P,F,P,FP,TRAPPIST-1e,35.0,21-40,False,0.0,0.0,0.0,0.0,0.0,0.0,Dills Miste,True
1093_01,01,1093,Mars,False,D/42/P,D,P,DP,TRAPPIST-1e,23.0,21-40,False,1862.0,59.0,18.0,192.0,0.0,2054.0,Beass Winie,True
1094_01,01,1094,Earth,False,F/224/P,F,P,FP,TRAPPIST-1e,60.0,41-60,False,437.0,2.0,0.0,0.0,365.0,802.0,Carona Webstenson,False
1095_01,01,1095,Europa,True,G/160/P,G,P,GP,TRAPPIST-1e,34.0,21-40,False,0.0,0.0,0.0,0.0,0.0,0.0,Alhail Drelcate,True
1096_01,01,1096,Earth,False,G/170/S,G,S,GS,TRAPPIST-1e,27.0,21-40,False,233.0,0.0,0.0,0.0,488.0,721.0,Essara Simson,False
1097_01,01,1097,Mars,True,E/76/S,E,S,ES,TRAPPIST-1e,42.0,41-60,False,0.0,0.0,0.0,0.0,0.0,0.0,Tundsh Weeke,True
1099_01,01,1099,Earth,False,F/225/P,F,P,FP,PSO J318.5-22,22.0,21-40,False,0.0,78.0,642.0,0.0,0.0,0.0,Andine Mcneiley,False
1100_01,01,1100,Mars,False,F/226/P,F,P,FP,TRAPPIST-1e,18.0,0-20,False,490.0,355.0,298.0,245.0,0.0,735.0,Ros Cuche,False
1100_02,02,1100,Mars,False,F/226/P,F,P,FP,TRAPPIST-1e,5.0,0-20,False,0.0,0.0,0.0,0.0,0.0,0.0,Jel Cuche,True
1100_03,03,1100,Mars,False,F/226/P,F,P,FP,TRAPPIST-1e,18.0,0-20,False,787.0,0.0,106.0,1710.0,0.0,2497.0,Cireal Cuche,False
1100_04,04,1100,Mars,False,E/62/P,E,P,EP,TRAPPIST-1e,29.0,21-40,False,528.0,271.0,99.0,0.0,130.0,658.0,Heat Frité,False
1102_01,01,1102,Mars,False,F/227/P,F,P,FP,PSO J318.5-22,39.0,21-40,False,173.0,0.0,660.0,1.0,781.0,955.0,Boats Dan,False
1105_01,01,1105,Earth,False,F/208/S,F,S,FS,TRAPPIST-1e,17.0,0-20,False,82.0,0.0,263.0,16.0,515.0,613.0,Leen Willangsey,False
1108_01,01,1108,Mars,False,F/211/S,F,S,FS,TRAPPIST-1e,58.0,41-60,False,55.0,0.0,756.0,246.0,100.0,401.0,Blesh Seen,False
1108_02,02,1108,Mars,True,F/211/S,F,S,FS,TRAPPIST-1e,5.0,0-20,False,0.0,0.0,0.0,0.0,0.0,0.0,,True
1110_01,01,1110,Europa,False,C/42/S,C,S,CS,TRAPPIST-1e,23.0,21-40,False,0.0,24.0,0.0,55.0,7516.0,7571.0,Auvara Ennalve,False
1110_02,02,1110,Europa,False,C/42/S,C,S,CS,55 Cancri e,26.0,21-40,False,8.0,6138.0,0.0,3.0,754.0,765.0,Batomam Ennalve,True
1112_01,01,1112,Europa,False,B/39/P,B,P,BP,55 Cancri e,40.0,21-40,False,0.0,4076.0,6124.0,58.0,100.0,158.0,Elebola Opshaft,True
1113_01,01,1113,Earth,False,E/78/S,E,S,ES,TRAPPIST-1e,20.0,0-20,False,0.0,0.0,0.0,0.0,719.0,719.0,Stevey Fielsenders,True
1114_01,01,1114,Mars,False,E/79/S,E,S,ES,TRAPPIST-1e,38.0,21-40,True,936.0,0.0,363.0,0.0,0.0,936.0,Jet Kidne,False
1114_02,02,1114,Mars,False,E/79/S,E,S,ES,TRAPPIST-1e,31.0,21-40,False,0.0,0.0,0.0,0.0,0.0,0.0,Apple Kidne,False
1115_01,01,1115,Earth,True,G/173/S,G,S,GS,TRAPPIST-1e,34.0,21-40,False,0.0,0.0,0.0,0.0,0.0,0.0,Arl Oneidson,True
1116_01,01,1116,Earth,False,G/174/S,G,S,GS,TRAPPIST-1e,9.0,0-20,False,0.0,0.0,0.0,0.0,0.0,0.0,Rickie Barnolaney,True
1116_02,02,1116,Earth,False,G/160/P,G,P,GP,TRAPPIST-1e,36.0,21-40,False,0.0,3011.0,0.0,0.0,98.0,98.0,Evane Barnolaney,True
1116_03,03,1116,Earth,True,G/174/S,G,S,GS,TRAPPIST-1e,26.0,21-40,False,0.0,0.0,0.0,0.0,0.0,0.0,Colly Barnolaney,True
1117_01,01,1117,Earth,False,E/63/P,E,P,EP,TRAPPIST-1e,18.0,0-20,False,855.0,0.0,51.0,0.0,0.0,855.0,Jimen Andackson,False
1121_01,01,1121,Earth,False,F/229/P,F,P,FP,PSO J318.5-22,55.0,41-60,False,98.0,46.0,0.0,743.0,0.0,841.0,Lynez Burnerez,True
1123_01,01,1123,Europa,False,B/40/P,B,P,BP,TRAPPIST-1e,28.0,21-40,False,0.0,402.0,0.0,135.0,9010.0,9145.0,Altanin Praded,False
1127_01,01,1127,Europa,True,B/43/S,B,S,BS,55 Cancri e,18.0,0-20,False,0.0,0.0,0.0,0.0,0.0,0.0,Weid Dishocatal,True
1129_01,01,1129,Earth,False,E/80/S,E,S,ES,TRAPPIST-1e,28.0,21-40,False,2.0,0.0,0.0,787.0,3.0,792.0,Ritany Bellyonsley,False
1130_01,01,1130,Mars,True,E/81/S,E,S,ES,TRAPPIST-1e,23.0,21-40,False,0.0,0.0,0.0,0.0,0.0,0.0,Guaney Cako,False
1130_02,02,1130,Mars,False,D/38/S,D,S,DS,55 Cancri e,20.0,0-20,False,0.0,3.0,3505.0,199.0,17.0,216.0,Camonk Cako,True
1132_01,01,1132,Earth,True,G/160/P,G,P,GP,TRAPPIST-1e,22.0,21-40,False,0.0,0.0,0.0,0.0,0.0,0.0,Kariel Benney,False
1133_01,01,1133,Mars,False,E/64/P,E,P,EP,TRAPPIST-1e,27.0,21-40,False,0.0,0.0,0.0,0.0,0.0,0.0,Anes Lake,True
1134_01,01,1134,Europa,True,G/160/P,G,P,GP,55 Cancri e,13.0,0-20,False,0.0,0.0,0.0,0.0,0.0,0.0,Hadyon Sobvisted,True
1136_01,01,1136,Earth,False,G/175/S,G,S,GS,TRAPPIST-1e,32.0,21-40,False,0.0,1755.0,0.0,0.0,67.0,67.0,Dessie Bowenasey,True
1140_01,01,1140,Europa,False,B/46/S,B,S,BS,TRAPPIST-1e,53.0,41-60,False,0.0,143.0,1632.0,3.0,756.0,759.0,Scelava Sofraten,True
1140_02,02,1140,Europa,True,B/46/S,B,S,BS,TRAPPIST-1e,34.0,21-40,False,0.0,0.0,0.0,0.0,0.0,0.0,Mergas Sofraten,True
1140_03,03,1140,Europa,True,B/46/S,B,S,BS,55 Cancri e,42.0,41-60,False,0.0,0.0,0.0,0.0,0.0,0.0,Wasaleh Sofraten,True
1141_01,01,1141,Earth,True,G/176/S,G,S,GS,TRAPPIST-1e,19.0,0-20,False,0.0,0.0,0.0,0.0,0.0,0.0,Kerrie Simstravery,True
1142_01,01,1142,Earth,False,G/173/P,G,P,GP,TRAPPIST-1e,54.0,41-60,False,0.0,0.0,0.0,0.0,908.0,908.0,Evaned Pugherman,True
1144_01,01,1144,Earth,False,G/177/S,G,S,GS,TRAPPIST-1e,12.0,0-20,False,0.0,0.0,0.0,0.0,0.0,0.0,Molley Barnolderg,True
1144_02,02,1144,Earth,False,F/217/S,F,S,FS,TRAPPIST-1e,35.0,21-40,False,482.0,0.0,884.0,0.0,30.0,512.0,Carlie Barnolderg,False
1144_03,03,1144,Earth,False,G/177/S,G,S,GS,TRAPPIST-1e,55.0,41-60,False,412.0,97.0,3.0,0.0,0.0,412.0,Landa Barnolderg,False
1146_01,01,1146,Earth,False,F/232/P,F,P,FP,55 Cancri e,26.0,21-40,False,620.0,0.0,187.0,0.0,1304.0,1924.0,Dianie Roses,False
1147_01,01,1147,Europa,True,B/42/P,B,P,BP,TRAPPIST-1e,49.0,41-60,False,0.0,0.0,0.0,0.0,0.0,0.0,Solam Semageary,True
1148_01,01,1148,Europa,True,C/42/P,C,P,CP,55 Cancri e,22.0,21-40,False,0.0,0.0,0.0,0.0,0.0,0.0,Bosonon Clugete,True
1148_02,02,1148,Europa,False,C/42/P,C,P,CP,55 Cancri e,27.0,21-40,False,0.0,122.0,2138.0,7368.0,1213.0,8581.0,Axinon Clugete,False
1148_03,03,1148,Europa,False,C/42/P,C,P,CP,TRAPPIST-1e,30.0,21-40,False,0.0,5225.0,0.0,8.0,1933.0,1941.0,Caia Clugete,False
1148_04,04,1148,Europa,False,G/160/P,G,P,GP,55 Cancri e,39.0,21-40,False,0.0,5212.0,2.0,118.0,61.0,179.0,Azet Clugete,True
1148_05,05,1148,Europa,True,C/42/P,C,P,CP,TRAPPIST-1e,14.0,0-20,False,0.0,0.0,0.0,0.0,0.0,0.0,Halleth Clugete,True
1148_06,06,1148,Europa,True,C/42/P,C,P,CP,TRAPPIST-1e,29.0,21-40,False,0.0,0.0,0.0,0.0,0.0,0.0,Batares Clugete,True
1148_07,07,1148,Europa,False,C/42/P,C,P,CP,55 Cancri e,34.0,21-40,False,2386.0,841.0,76.0,26.0,1693.0,4105.0,Edaron Clugete,False
1149_01,01,1149,Earth,False,G/178/S,G,S,GS,55 Cancri e,8.0,0-20,False,0.0,0.0,0.0,0.0,0.0,0.0,Lyne Logannon,True
1149_02,02,1149,Earth,False,G/178/S,G,S,GS,TRAPPIST-1e,7.0,0-20,False,0.0,0.0,0.0,0.0,0.0,0.0,Paulie Quinnerettt,False
1149_03,03,1149,Earth,True,G/178/S,G,S,GS,TRAPPIST-1e,3.0,0-20,False,0.0,0.0,0.0,0.0,0.0,0.0,Sonnie Quinnerettt,False
1149_04,04,1149,Earth,False,G/178/S,G,S,GS,TRAPPIST-1e,0.0,0-20,False,0.0,0.0,0.0,0.0,0.0,0.0,Chadie Vaught,False
1149_05,05,1149,Earth,False,G/178/S,G,S,GS,55 Cancri e,10.0,0-20,False,0.0,0.0,0.0,0.0,0.0,0.0,Karie Quinnerettt,False
1150_01,01,1150,Earth,True,G/179/S,G,S,GS,55 Cancri e,16.0,0-20,False,0.0,0.0,0.0,0.0,0.0,0.0,Dona Brookes,False
1152_01,01,1152,Mars,False,F/218/S,F,S,FS,TRAPPIST-1e,41.0,41-60,False,29.0,0.0,1095.0,0.0,4.0,33.0,Gral Coflé,False
1153_01,01,1153,Earth,True,G/174/P,G,P,GP,TRAPPIST-1e,18.0,0-20,False,0.0,0.0,0.0,0.0,0.0,0.0,Alfrey Corman,True
1154_01,01,1154,Europa,True,B/43/P,B,P,BP,TRAPPIST-1e,25.0,21-40,False,0.0,0.0,0.0,0.0,0.0,0.0,Celeb Ingascomet,True
1154_02,02,1154,Europa,True,B/43/P,B,P,BP,TRAPPIST-1e,32.0,21-40,False,0.0,0.0,0.0,0.0,0.0,0.0,Bahyon Ingascomet,True
1154_03,03,1154,Europa,True,B/43/P,B,P,BP,55 Cancri e,26.0,21-40,False,0.0,0.0,0.0,0.0,0.0,0.0,Cella Ingascomet,True
1155_01,01,1155,Earth,False,F/233/P,F,P,FP,TRAPPIST-1e,26.0,21-40,False,131.0,799.0,0.0,0.0,16.0,147.0,,False
1155_02,02,1155,Earth,True,G/175/P,G,P,GP,TRAPPIST-1e,18.0,0-20,False,0.0,0.0,0.0,0.0,0.0,0.0,Jayne Hessey,True
1156_01,01,1156,Europa,False,B/47/S,B,S,BS,TRAPPIST-1e,27.0,21-40,False,0.0,2987.0,2.0,3072.0,67.0,3139.0,Sterfik Motter,False
1156_02,02,1156,Europa,True,B/47/S,B,S,BS,TRAPPIST-1e,26.0,21-40,False,0.0,0.0,0.0,0.0,0.0,0.0,Kocha Motter,True
1161_01,01,1161,Europa,False,B/48/S,B,S,BS,55 Cancri e,28.0,21-40,False,0.0,11330.0,72.0,43.0,461.0,504.0,Zanino Anderking,True
1161_02,02,1161,Europa,False,B/48/S,B,S,BS,55 Cancri e,19.0,0-20,False,0.0,1291.0,0.0,16139.0,687.0,16826.0,Mirfark Anderking,False
1162_01,01,1162,Europa,False,C/45/S,C,S,CS,TRAPPIST-1e,31.0,21-40,False,0.0,1847.0,0.0,103.0,694.0,797.0,Menchah Radisiouss,True
1163_01,01,1163,Earth,False,F/235/P,F,P,FP,55 Cancri e,35.0,21-40,False,0.0,1328.0,5.0,0.0,7.0,7.0,,True
